=== BET-104b: n_emit=32 wall=ON@15.0 ===
[UNI] 7000s [POST]: stim=1.00(n=2) ctrl=1.00(n=6)
[UNI] 7500s [POST]: stim=1.00(n=2) ctrl=1.00(n=3)
[UNI] 8000s [POST]: stim=1.00(n=3) ctrl=0.00(n=0)
[UNI] 8500s [POST]: stim=1.00(n=6) ctrl=1.00(n=1)
[UNI] 9000s [POST]: stim=1.00(n=5) ctrl=1.00(n=2)
[UNI] 9500s [POST]: stim=1.00(n=2) ctrl=1.00(n=9)
[UNI] 10000s [POST]: stim=1.00(n=2) ctrl=1.00(n=11)
[UNI] 10500s [POST]: stim=1.00(n=3) ctrl=1.00(n=11)
[UNI] 11000s [POST]: stim=1.00(n=6) ctrl=1.00(n=6)
[UNI] 11500s [POST]: stim=1.00(n=7) ctrl=1.00(n=5)
[UNI] 12000s [POST]: stim=1.00(n=10) ctrl=1.00(n=6)
[UNI] 12500s [POST]: stim=1.00(n=2) ctrl=1.00(n=3)
[UNI] 13000s [POST]: stim=1.00(n=5) ctrl=1.00(n=5)
[UNI] 13500s [POST]: stim=1.00(n=2) ctrl=1.00(n=6)
[UNI] 14000s [POST]: stim=1.00(n=4) ctrl=1.00(n=4)
[UNI] 14500s [POST]: stim=1.00(n=8) ctrl=1.00(n=15)
[UNI] 15000s [POST]: stim=1.00(n=3) ctrl=1.00(n=6)
[UNI] 15500s [POST]: stim=1.00(n=3) ctrl=1.00(n=10)
[UNI] 16000s [POST]: stim=1.00(n=7) ctrl=1.00(n=8)
[UNI] 16500s [POST]: stim=1.00(n=4) ctrl=1.00(n=8)
[UNI] 17000s [POST]: stim=1.00(n=3) ctrl=1.00(n=18)
[UNI] 17500s [POST]: stim=1.00(n=2) ctrl=1.00(n=9)
[UNI] 18000s [POST]: stim=1.00(n=2) ctrl=1.00(n=12)
[UNI] 18500s [POST]: stim=1.00(n=2) ctrl=1.00(n=7)
[UNI] 19000s [POST]: stim=1.00(n=7) ctrl=1.00(n=3)
[UNI] 19500s [POST]: stim=1.00(n=8) ctrl=1.00(n=4)
[UNI] 20000s [POST]: stim=1.00(n=7) ctrl=1.00(n=6)

--- VERDICT ---
fire ratio=15.2 | LOC stim-frac=0.00 LOC post-frac=0.00 UNI post-frac=0.00
T104ba selective firing  : True
T104bb selective potent.  : False (>=0.5)
T104bc persistent recall  : False (>=0.5)
T104bd containment        : True (<0.25)

BET-104b: NULL/FAIL
DONE
